id;latitude;longitude;genera_plant;genera_plan_ver;sp_plant;author_plant;sp_plant_ver;author_plant_ver;subfamily;genera_floralvisitor;genera_floralvisitor_ver;sp_floralvisitor;author_floralvisitor;sp_floralvisitor_ver;author_floralvisitor_ver;pollinator_group;bodypolendeposition;behaviour;relativefrequency
2966;-22.98;-43.23;Pitcairnia;Pitcairnia;flammea;Lindl.;flammea;Lindl.;Trochilinae;Thalurania;Thalurania;glaucopis;NA;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
2967;-19.95;-40.51;Aechmea;Aechmea;araneosa;L. B. Sm.;araneosa;L. B. Sm.;Trochilinae;Chlorostilbon;Chlorostilbon;aureoventris;(D'Orbigny & Lafresnaye, 1839;lucidus;(Shaw, 1812);hummingbird;NA;NA;NA
2968;-19.95;-40.51;Aechmea;Aechmea;araneosa;L. B. Sm.;araneosa;L. B. Sm.;Trochilinae;Florisuga;Florisuga;fuscus;Vieillot;fusca;(Vieillot, 1817);hummingbird;NA;NA;NA
2969;-19.95;-40.51;Aechmea;Aechmea;araneosa;L. B. Sm.;araneosa;L. B. Sm.;Phaethornithinae;Glaucis;Glaucis;hirsuta;Gmelin;hirsutus;(Gmelin, 1788);hummingbird;NA;NA;NA
2970;-19.95;-40.51;Aechmea;Aechmea;araneosa;L. B. Sm.;araneosa;L. B. Sm.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2971;-19.95;-40.51;Aechmea;Aechmea;araneosa;L. B. Sm.;araneosa;L. B. Sm.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
2972;-19.95;-40.51;Aechmea;Aechmea;capixabae;L. B. Sm.;capixabae;L. B. Sm.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
2973;-19.95;-40.51;Aechmea;Aechmea;capixabae;L. B. Sm.;capixabae;L. B. Sm.;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;NA;NA
2974;-19.95;-40.51;Aechmea;Aechmea;capixabae;L. B. Sm.;capixabae;L. B. Sm.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2975;-19.95;-40.51;Aechmea;Aechmea;capixabae;L. B. Sm.;capixabae;L. B. Sm.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
2976;-19.95;-40.51;Aechmea;Aechmea;castanea;L. B. Sm.;castanea;L. B. Sm.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2977;-19.95;-40.51;Aechmea;Aechmea;castanea;L. B. Sm.;castanea;L. B. Sm.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
2978;-19.95;-40.51;Aechmea;Aechmea;lamarchei;Mez.;lamarchei;Mez.;Trochilinae;Aphantochroa;Aphantochroa;cirrhochloris;Vieillot;cirrochloris;(Vieillot, 1818);hummingbird;NA;NA;NA
2979;-19.95;-40.51;Aechmea;Aechmea;lamarchei;Mez.;lamarchei;Mez.;Phaethornithinae;Glaucis;Glaucis;hirsuta;Gmelin;hirsutus;(Gmelin, 1788);hummingbird;NA;NA;NA
2980;-19.95;-40.51;Aechmea;Aechmea;lamarchei;Mez.;lamarchei;Mez.;Trochilinae;Leucochloris;Leucochloris;albicollis;Vieillot;albicollis;(Vieillot, 1818);hummingbird;NA;NA;NA
2981;-19.95;-40.51;Aechmea;Aechmea;lamarchei;Mez.;lamarchei;Mez.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2982;-19.95;-40.51;Aechmea;Aechmea;lamarchei;Mez.;lamarchei;Mez.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
2983;-19.95;-40.51;Aechmea;Aechmea;lingulata;(L.) Baker;lingulata;(L.) Baker;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2984;-19.95;-40.51;Aechmea;Aechmea;lingulata;(L.) Baker;lingulata;(L.) Baker;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
2985;-19.95;-40.51;Aechmea;Aechmea;macrochlamys;L. B. Sm.;macrochlamys;L. B. Sm.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2986;-19.95;-40.51;Aechmea;Aechmea;macrochlamys;L. B. Sm.;macrochlamys;L. B. Sm.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
2987;-19.95;-40.51;Aechmea;Aechmea;mutica;L. B. Sm.;mutica;L. B. Sm.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
2988;-19.95;-40.51;Aechmea;Aechmea;mutica;L. B. Sm.;mutica;L. B. Sm.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2989;-19.95;-40.51;Aechmea;Aechmea;mutica;L. B. Sm.;mutica;L. B. Sm.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
2990;-19.95;-40.51;Aechmea;Aechmea;nudicaulis;(L.) Griseb.;nudicaulis;(L.) Griseb.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
2991;-19.95;-40.51;Aechmea;Aechmea;perforata;L. B. Sm.;perforata;L. B. Sm.;Phaethornithinae;Glaucis;Glaucis;hirsuta;Gmelin;hirsutus;(Gmelin, 1788);hummingbird;NA;NA;NA
2992;-19.95;-40.51;Aechmea;Aechmea;perforata;L. B. Sm.;perforata;L. B. Sm.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2993;-19.95;-40.51;Aechmea;Aechmea;perforata;L. B. Sm.;perforata;L. B. Sm.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
2994;-19.95;-40.51;Aechmea;Aechmea;pineliana;(Brogn. ex. Planch.) Baker;pineliana;(Brogn. ex. Planch.) Baker;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
2995;-19.95;-40.51;Aechmea;Aechmea;pineliana;(Brogn. ex. Planch.) Baker;pineliana;(Brogn. ex. Planch.) Baker;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2996;-19.95;-40.51;Aechmea;Aechmea;saxicola;L.B.Sm.;saxicola;L.B.Sm.;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;NA;NA
2997;-19.95;-40.51;Aechmea;Aechmea;saxicola;L.B.Sm.;saxicola;L.B.Sm.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2998;-19.95;-40.51;Billbergia;Billbergia;amoena;(Lodd.) Lindl.;amoena;(Lodd.) Lindl.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
2999;-19.95;-40.51;Billbergia;Billbergia;amoena;(Lodd.) Lindl.;amoena;(Lodd.) Lindl.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3000;-19.95;-40.51;Billbergia;Billbergia;bradeana;L.B.Smith;bradeana;L.B.Smith;Phaethornithinae;Glaucis;Glaucis;hirsuta;Gmelin;hirsutus;(Gmelin, 1788);hummingbird;NA;NA;NA
3001;-19.95;-40.51;Billbergia;Billbergia;bradeana;L.B.Smith;bradeana;L.B.Smith;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3002;-19.95;-40.51;Billbergia;Billbergia;bradeana;L.B.Smith;bradeana;L.B.Smith;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3003;-19.95;-40.51;Billbergia;Billbergia;bradeana;L.B.Smith;bradeana;L.B.Smith;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3004;-19.95;-40.51;Billbergia;Billbergia;euphemiae;E.Morren;euphemiae;E.Morren;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3005;-19.95;-40.51;Billbergia;Billbergia;euphemiae;E.Morren;euphemiae;E.Morren;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3006;-19.95;-40.51;Edmundoa;Edmundoa;lindenii;(Regel) Leme;lindenii;Leme;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3007;-19.95;-40.51;Edmundoa;Edmundoa;lindenii;(Regel) Leme;lindenii;Leme;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;NA;NA
3008;-19.95;-40.51;Edmundoa;Edmundoa;lindenii;(Regel) Leme;lindenii;Leme;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3009;-19.95;-40.51;Edmundoa;Edmundoa;lindenii;(Regel) Leme;lindenii;Leme;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3010;-19.95;-40.51;Neoregelia;Neoregelia;guttata;Leme;guttata;Leme;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3011;-19.95;-40.51;Neoregelia;Neoregelia;macrosepala;L.B.Smith;macrosepala;L.B.Smith;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3012;-19.95;-40.51;Neoregelia;Neoregelia;punctatissima;(Ruschi) Ruschi;punctatissima;(Ruschi) Ruschi;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3013;-19.95;-40.51;Neoregelia;Neoregelia;punctatissima;(Ruschi) Ruschi;punctatissima;(Ruschi) Ruschi;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3014;-19.95;-40.51;Nidularium;Nidularium;cariacicaense;(W. Weber) Leme;cariacicaense;(W. Weber) Leme;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3015;-19.95;-40.51;Nidularium;Nidularium;espiritosantense;Leme;espiritosantense;Leme;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;NA;NA
3016;-19.95;-40.51;Nidularium;Nidularium;espiritosantense;Leme;espiritosantense;Leme;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3017;-19.95;-40.51;Nidularium;Nidularium;procerum;Lindm.;procerum;Lindm.;Phaethornithinae;Glaucis;Glaucis;hirsuta;Gmelin;hirsutus;(Gmelin, 1788);hummingbird;NA;NA;NA
3018;-19.95;-40.51;Nidularium;Nidularium;procerum;Lindm.;procerum;Lindm.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3019;-19.95;-40.51;Nidularium;Nidularium;procerum;Lindm.;procerum;Lindm.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3020;-19.95;-40.51;Quesnelia;Quesnelia;quesneliana;(Brongn) L.B.Sm.;quesneliana;(Brongn) L. B. Sm.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3021;-19.95;-40.51;Quesnelia;Quesnelia;quesneliana;(Brongn) L.B.Sm.;quesneliana;(Brongn) L. B. Sm.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3022;-19.95;-40.51;Quesnelia;Quesnelia;strobilispica;Wawra;strobilispica;Wawra;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3023;-19.95;-40.51;Quesnelia;Quesnelia;strobilispica;Wawra;strobilispica;Wawra;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3024;-19.95;-40.51;Racinaea;Racinaea;aerisincola;(Mez) M.A.Spencer & L.B.Sm;aerisincola;(Mez) M.A.Spencer & L.B.Sm;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3025;-19.95;-40.51;Racinaea;Racinaea;aerisincola;(Mez) M.A.Spencer & L.B.Sm;aerisincola;(Mez) M.A.Spencer & L.B.Sm;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;NA;NA
3026;-19.95;-40.51;Racinaea;Racinaea;aerisincola;(Mez) M.A.Spencer & L.B.Sm;aerisincola;(Mez) M.A.Spencer & L.B.Sm;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3027;-19.95;-40.51;Tillandsia;Tillandsia;geminiflora;Brongn.;geminiflora;Brongn.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3028;-19.95;-40.51;Tillandsia;Tillandsia;geminiflora;Brongn.;geminiflora;Brongn.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3029;-19.95;-40.51;Tillandsia;Tillandsia;stricta;Sol;stricta;Sol. ex Ker Gawl.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3030;-19.95;-40.51;Tillandsia;Tillandsia;stricta;Sol;stricta;Sol. ex Ker Gawl.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3031;-19.95;-40.51;Tillandsia;Tillandsia;tenuifolia;L.;tenuifolia;L.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3032;-19.95;-40.51;Vriesea;Vriesea;bituminosa;Wawra;bituminosa;Wawra;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3033;-19.95;-40.51;Vriesea;Vriesea;delicatula;L.B.Smith;delicatula;L.B.Smith;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3034;-19.95;-40.51;Vriesea;Vriesea;delicatula;L.B.Smith;delicatula;L.B.Smith;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3035;-19.95;-40.51;Vriesea;Vriesea;delicatula;L.B.Smith;delicatula;L.B.Smith;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3036;-19.95;-40.51;Vriesea;Vriesea;ensiformis;(Vell.) Beer;ensiformis;(Vell.) Beer;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3037;-19.95;-40.51;Vriesea;Vriesea;ensiformis;(Vell.) Beer;ensiformis;(Vell.) Beer;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3038;-19.95;-40.51;Vriesea;Vriesea;fenestralis;Linden & André;fenestralis;Linden & André;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3039;-19.95;-40.51;Vriesea;Vriesea;gracilior;Leme;gracilior;(L.B.Sm.) Leme;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3040;-19.95;-40.51;Vriesea;Vriesea;gracilior;Leme;gracilior;(L.B.Sm.) Leme;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3041;-19.95;-40.51;Vriesea;Vriesea;gracilior;Leme;gracilior;(L.B.Sm.) Leme;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3042;-19.95;-40.51;Vriesea;Vriesea;longicaulis;(Baker) Mez;longicaulis;(Baker) Mez;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3043;-19.95;-40.51;Vriesea;Vriesea;poenulata;(Baker) Mez;poenulata;(Baker) Mez;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3044;-19.95;-40.51;Vriesea;Vriesea;poenulata;(Baker) Mez;poenulata;(Baker) Mez;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3045;-19.95;-40.51;Vriesea;Vriesea;scalaris;E.Morren.;scalaris;E.Morren;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3046;-19.95;-40.51;Vriesea;Vriesea;scalaris;E.Morren.;scalaris;E.Morren;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3047;-19.95;-40.51;Vriesea;Vriesea;scalaris;E.Morren.;scalaris;E.Morren;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3048;-19.95;-40.51;Vriesea;Vriesea;simplex;(Vell.) Beer;simplex;(Vell.) Beer.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3049;-19.95;-40.51;Vriesea;Vriesea;simplex;(Vell.) Beer;simplex;(Vell.) Beer.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3050;-19.95;-40.51;Vriesea;Vriesea;simplex;(Vell.) Beer;simplex;(Vell.) Beer.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3051;-19.95;-40.51;Vriesea;Vriesea;vagans;(L.B.Sm.) L.B.Sm.;vagans;(L.B.Sm.) L.B.Sm.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;NA;NA
3052;-19.95;-40.51;Vriesea;Vriesea;vagans;(L.B.Sm.) L.B.Sm.;vagans;(L.B.Sm.) L.B.Sm.;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;NA;NA
3053;-19.95;-40.51;Vriesea;Vriesea;vagans;(L.B.Sm.) L.B.Sm.;vagans;(L.B.Sm.) L.B.Sm.;Phaethornithinae;Ramphodon;Ramphodon;naevius;Dumont;naevius;(Dumont, 1818);hummingbird;NA;NA;NA
3054;-19.95;-40.51;Vriesea;Vriesea;vagans;(L.B.Sm.) L.B.Sm.;vagans;(L.B.Sm.) L.B.Sm.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;NA;NA
3055;-22.45;-44.61;Aechmea;Aechmea;nudicaulis;(L.) Griseb.;nudicaulis;(L.) Griseb.;Trochilinae;Clytolaema;Heliodoxa;rubricauda;Boddaert;rubricauda;(Boddaert, 1783);hummingbird;NA;p;NA
3056;-22.45;-44.61;Aechmea;Aechmea;nudicaulis;(L.) Griseb.;nudicaulis;(L.) Griseb.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
3057;-22.45;-44.61;Aechmea;Aechmea;nudicalulis;(L.) Griseb.;nudicaulis;(L.) Griseb.;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;p;NA
3058;-22.45;-44.61;Aechmea;Aechmea;nudicalulis;(L.) Griseb.;nudicaulis;(L.) Griseb.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;p;NA
3059;-22.45;-44.61;Aechmea;Aechmea;vanhoutteana;(Van Houtte) Mez;vanhoutteana;(Van Houtte) Mez;Trochilinae;Clytolaema;Heliodoxa;rubricauda;Boddaert;rubricauda;(Boddaert, 1783);hummingbird;NA;p;NA
3060;-22.45;-44.61;Aechmea;Aechmea;vanhoutteana;(Van Houtte) Mez;vanhoutteana;(Van Houtte) Mez;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
3061;-22.45;-44.61;Aechmea;Aechmea;vanhoutteana;(Van Houtte) Mez;vanhoutteana;(Van Houtte) Mez;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;p;NA
3062;-22.45;-44.61;Billbergia;Billbergia;distachia;(Vell.) Mez.;distachia;(Vell.) Mez.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
3063;-22.45;-44.61;Billbergia;Billbergia;distachia;(Vell.) Mez.;distachia;(Vell.) Mez.;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;p;NA
3064;-22.45;-44.61;Billbergia;Billbergia;distachia;(Vell.) Mez.;distachia;(Vell.) Mez.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;p;NA
3065;-22.45;-44.61;Abutilon;Callianthe;bedfordianum;(Hook.) A.St.-Hil. & Naudin;bedfordiana;(Hook.) Donnell;Glossophaginae;Anoura;Anoura;caudifer;É Geoffroy Saint-Hilaire;caudifer;(É. Geoffroy, 1818);bat;NA;p;NA
3066;-22.45;-44.61;Abutilon;Callianthe;bedfordianum;(Hook.) A.St.-Hil. & Naudin;bedfordiana;(Hook.) Donnell;Glossophaginae;Anoura;Anoura;geoffroyi;Gray;geoffroyi;Gray, 1838;bat;NA;p;NA
3067;-22.45;-44.61;Abutilon;Callianthe;bedfordianum;(Hook.) A.St.-Hil. & Naudin;bedfordiana;(Hook.) Donnell;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
3068;-22.45;-44.61;Abutilon;Callianthe;bedfordianum;(Hook.) A.St.-Hil. & Naudin;bedfordiana;(Hook.) Donnell;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;p;NA
3069;-22.45;-44.61;Abutilon;Callianthe;bedfordianum;(Hook.) A.St.-Hil. & Naudin;bedfordiana;(Hook.) Donnell;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;p;NA
3070;-22.45;-44.61;Elleanthus;Elleanthus;brasiliensis;(Lindl.) Rchb.f.;brasiliensis;(Lindl.) Rchb.f.;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;p;NA
3071;-22.45;-44.61;Justicia;Justicia;sebastianopolitanae;Profice;sebastianopolitanae;Profice;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
3072;-22.45;-44.61;Manettia;Manettia;mitis;(Vell.) K.Schum.;mitis;(Vell.) K.Schum.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
3073;-22.45;-44.61;Manettia;Manettia;mitis;(Vell.) K.Schum.;mitis;(Vell.) K.Schum.;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;p;NA
3074;-22.45;-44.61;Manettia;Manettia;mitis;(Vell.) K.Schum.;mitis;(Vell.) K.Schum.;Trochilinae;Thalurania;Thalurania;glaucopis;Gmelin;glaucopis;(Gmelin, 1788);hummingbird;NA;p;NA
3075;-22.45;-44.61;Nematanthus;Nematanthus;crassifolius;(Schott) Wiehler;crassifolius;(Schott) Wiehler;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
3076;-22.45;-44.61;Nematanthus;Nematanthus;lanceolatus;(Poir) Chautems;lanceolatus;(Poir.) Chautems;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
3077;-22.45;-44.61;Nematanthus;Nematanthus;lanceolatus;(Poir) Chautems;lanceolatus;(Poir.) Chautems;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;p;NA
3078;-22.45;-44.61;Nidularium;Nidularium;itatiaiae;L.B.Sm.;itatiaiae;L.B.Sm.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
3079;-22.45;-44.61;Odontonema;Odontonema;barlerioides;(Ness) Kuntze;barlerioides;(Ness) Kuntze;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
3080;-22.45;-44.61;Odontonema;Odontonema;barlerioides;(Ness) Kuntze;barlerioides;(Ness) Kuntze;Phaethornithinae;Phaethornis;Phaethornis;squalidus;Temminck;squalidus;(Temminck, 1822);hummingbird;NA;p;NA
3081;-22.45;-44.61;Pitcairnia;Pitcairnia;flammea;Lindl.;flammea;Lindl.;Phaethornithinae;Phaethornis;Phaethornis;eurynome;Lesson;eurynome;(Lesson, 1832);hummingbird;NA;p;NA
